RX <- WEB_DATA|EGT=39.7C | dEGT=0.0 | PEGT=39.7 | RPM=0 | FRPM=0 | RRPM=52205 | SIG=REST | RNOISE=REST_NOISE | PUMP=1000us | START=1000us | IGN=0 | V1=0 | V2=0 | SD=OK | ALEARN=13/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
RX <- WEB_DATA|EGT=142.3C | dEGT=-2.1 | PEGT=136.0 | RPM=0 | FRPM=0 | RRPM=194988 | SIG=OK | RNOISE=WARN | PUMP=1101us | START=1280us | IGN=1 | V1=1 | V2=0 | SD=OK | ALEARN=13/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
RX <- WEB_DATA|EGT=142.0C | dEGT=0.0 | PEGT=142.0 | RPM=0 | FRPM=0 | RRPM=192577 | SIG=OK | RNOISE=WARN | PUMP=1101us | START=1280us | IGN=1 | V1=1 | V2=1 | SD=OK | ALEARN=13/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
RX <- WEB_DATA|EGT=141.3C | dEGT=0.0 | PEGT=141.3 | RPM=0 | FRPM=0 | RRPM=194988 | SIG=OK | RNOISE=WARN | PUMP=1101us | START=1280us | IGN=1 | V1=1 | V2=1 | SD=OK | ALEARN=13/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
RX <- WEB_DATA|EGT=140.8C | dEGT=-2.1 | PEGT=134.5 | RPM=0 | FRPM=0 | RRPM=195006 | SIG=OK | RNOISE=WARN | PUMP=1101us | START=1280us | IGN=1 | V1=1 | V2=1 | SD=OK | ALEARN=13/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
RX <- WEB_DATA|EGT=140.5C | dEGT=0.0 | PEGT=140.5 | RPM=0 | FRPM=0 | RRPM=194977 | SIG=OK | RNOISE=WARN | PUMP=1101us | START=1280us | IGN=1 | V1=1 | V2=1 | SD=OK | ALEARN=13/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
RX <- WEB_DATA|EGT=140.0C | dEGT=0.0 | PEGT=140.0 | RPM=0 | FRPM=0 | RRPM=194404 | SIG=OK | RNOISE=WARN | PUMP=1101us | START=1280us | IGN=1 | V1=1 | V2=1 | SD=OK | ALEARN=13/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
RX <- WEB_DATA|EGT=139.8C | dEGT=0.0 | PEGT=139.8 | RPM=0 | FRPM=0 | RRPM=195002 | SIG=OK | RNOISE=WARN | PUMP=1101us | START=1280us | IGN=1 | V1=1 | V2=1 | SD=OK | ALEARN=13/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
RX <- WEB_DATA|EGT=139.5C | dEGT=0.0 | PEGT=139.5 | RPM=0 | FRPM=0 | RRPM=195027 | SIG=OK | RNOISE=WARN | PUMP=1101us | START=1280us | IGN=1 | V1=1 | V2=1 | SD=OK | ALEARN=13/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
RX <- WEB_DATA|EGT=138.8C | dEGT=0.0 | PEGT=138.8 | RPM=0 | FRPM=0 | RRPM=194984 | SIG=OK | RNOISE=WARN | PUMP=1101us | START=1280us | IGN=1 | V1=1 | V2=1 | SD=OK | ALEARN=13/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
RX <- WEB_DATA|EGT=138.5C | dEGT=0.0 | PEGT=138.5 | RPM=0 | FRPM=0 | RRPM=195578 | SIG=OK | RNOISE=WARN | PUMP=1101us | START=1280us | IGN=1 | V1=1 | V2=1 | SD=OK | ALEARN=13/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
RX <- WEB_DATA|EGT=138.0C | dEGT=0.0 | PEGT=138.0 | RPM=0 | FRPM=0 | RRPM=195571 | SIG=OK | RNOISE=WARN | PUMP=1101us | START=1280us | IGN=1 | V1=1 | V2=1 | SD=OK | ALEARN=13/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
RX <- WEB_DATA|EGT=137.8C | dEGT=0.0 | PEGT=137.8 | RPM=0 | FRPM=0 | RRPM=195627 | SIG=OK | RNOISE=WARN | PUMP=1101us | START=1280us | IGN=1 | V1=1 | V2=1 | SD=OK | ALEARN=13/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
RX <- WEB_DATA|EGT=137.0C | dEGT=-2.1 | PEGT=130.8 | RPM=5499 | FRPM=5499 | RRPM=6999 | SIG=OK | RNOISE=NOISY | PUMP=1101us | START=1291us | IGN=1 | V1=1 | V2=1 | SD=OK | ALEARN=13/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
RX <- WEB_DATA|EGT=136.5C | dEGT=0.0 | PEGT=136.5 | RPM=2627 | FRPM=4456 | RRPM=195600 | SIG=OK | RNOISE=WARN | PUMP=1101us | START=1299us | IGN=1 | V1=1 | V2=1 | SD=OK | ALEARN=13/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
RX <- WEB_DATA|EGT=136.0C | dEGT=0.0 | PEGT=136.0 | RPM=925 | FRPM=2746 | RRPM=195600 | SIG=OK | RNOISE=WARN | PUMP=1101us | START=1300us | IGN=1 | V1=1 | V2=1 | SD=OK | ALEARN=13/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
RX <- WEB_DATA|EGT=135.5C | dEGT=0.0 | PEGT=135.5 | RPM=308 | FRPM=1479 | RRPM=194994 | SIG=OK | RNOISE=WARN | PUMP=1101us | START=1300us | IGN=1 | V1=1 | V2=1 | SD=OK | ALEARN=13/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
RX <- WEB_DATA|EGT=134.8C | dEGT=-2.1 | PEGT=128.5 | RPM=101 | FRPM=742 | RRPM=195588 | SIG=OK | RNOISE=WARN | PUMP=1101us | START=1300us | IGN=1 | V1=1 | V2=1 | SD=OK | ALEARN=13/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
RX <- WEB_DATA|EGT=134.3C | dEGT=-2.1 | PEGT=128.0 | RPM=0 | FRPM=0 | RRPM=194982 | SIG=OK | RNOISE=WARN | PUMP=1101us | START=1300us | IGN=1 | V1=1 | V2=1 | SD=OK | ALEARN=13/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
RX <- WEB_DATA|EGT=133.8C | dEGT=-2.1 | PEGT=127.5 | RPM=0 | FRPM=0 | RRPM=74128 | SIG=OK | RNOISE=NOISY | PUMP=1101us | START=1310us | IGN=1 | V1=1 | V2=1 | SD=OK | ALEARN=13/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
RX <- WEB_DATA|EGT=133.0C | dEGT=0.0 | PEGT=133.0 | RPM=0 | FRPM=0 | RRPM=195582 | SIG=OK | RNOISE=WARN | PUMP=1101us | START=1319us | IGN=1 | V1=1 | V2=1 | SD=OK | ALEARN=13/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
RX <- WEB_DATA|EGT=132.5C | dEGT=0.0 | PEGT=132.5 | RPM=0 | FRPM=0 | RRPM=195020 | SIG=OK | RNOISE=WARN | PUMP=1101us | START=1320us | IGN=1 | V1=1 | V2=1 | SD=OK | ALEARN=13/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
RX <- WEB_DATA|EGT=132.0C | dEGT=0.0 | PEGT=132.0 | RPM=0 | FRPM=0 | RRPM=194975 | SIG=OK | RNOISE=WARN | PUMP=1101us | START=1320us | IGN=1 | V1=1 | V2=1 | SD=OK | ALEARN=13/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
RX <- WEB_DATA|EGT=131.3C | dEGT=-4.2 | PEGT=118.7 | RPM=0 | FRPM=0 | RRPM=194981 | SIG=OK | RNOISE=WARN | PUMP=1101us | START=1320us | IGN=1 | V1=1 | V2=1 | SD=OK | ALEARN=13/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
RX <- WEB_DATA|EGT=130.8C | dEGT=-2.1 | PEGT=124.5 | RPM=0 | FRPM=0 | RRPM=195010 | SIG=OK | RNOISE=WARN | PUMP=1101us | START=1320us | IGN=1 | V1=1 | V2=1 | SD=OK | ALEARN=13/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
RX <- WEB_DATA|EGT=130.3C | dEGT=-2.1 | PEGT=124.0 | RPM=0 | FRPM=0 | RRPM=194998 | SIG=OK | RNOISE=WARN | PUMP=1101us | START=1320us | IGN=1 | V1=1 | V2=1 | SD=OK | ALEARN=13/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
RX <- WEB_DATA|EGT=129.8C | dEGT=0.0 | PEGT=129.8 | RPM=0 | FRPM=0 | RRPM=158997 | SIG=OK | RNOISE=WARN | PUMP=1101us | START=1320us | IGN=0 | V1=1 | V2=1 | SD=OK | ALEARN=13/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
RX <- WEB_DATA|EGT=129.0C | dEGT=-2.1 | PEGT=122.7 | RPM=0 | FRPM=0 | RRPM=157192 | SIG=OK | RNOISE=WARN | PUMP=1101us | START=1320us | IGN=0 | V1=1 | V2=1 | SD=OK | ALEARN=13/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
RX <- WEB_DATA|EGT=128.5C | dEGT=-2.1 | PEGT=122.2 | RPM=0 | FRPM=0 | RRPM=159002 | SIG=OK | RNOISE=WARN | PUMP=1101us | START=1320us | IGN=0 | V1=1 | V2=1 | SD=OK | ALEARN=13/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
RX <- WEB_DATA|EGT=128.0C | dEGT=0.0 | PEGT=128.0 | RPM=0 | FRPM=0 | RRPM=157198 | SIG=OK | RNOISE=WARN | PUMP=1101us | START=1320us | IGN=0 | V1=1 | V2=1 | SD=OK | ALEARN=13/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
RX <- WEB_DATA|EGT=127.5C | dEGT=0.0 | PEGT=127.5 | RPM=0 | FRPM=0 | RRPM=159594 | SIG=OK | RNOISE=WARN | PUMP=1101us | START=1320us | IGN=0 | V1=1 | V2=1 | SD=OK | ALEARN=13/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
RX <- WEB_DATA|EGT=127.0C | dEGT=-2.1 | PEGT=120.7 | RPM=0 | FRPM=0 | RRPM=158395 | SIG=OK | RNOISE=WARN | PUMP=1101us | START=1320us | IGN=0 | V1=1 | V2=1 | SD=OK | ALEARN=13/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
RX <- WEB_DATA|EGT=126.2C | dEGT=-2.1 | PEGT=120.0 | RPM=0 | FRPM=0 | RRPM=159590 | SIG=OK | RNOISE=WARN | PUMP=1101us | START=1320us | IGN=0 | V1=1 | V2=1 | SD=OK | ALEARN=13/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
RX <- WEB_DATA|EGT=125.7C | dEGT=0.0 | PEGT=125.7 | RPM=0 | FRPM=0 | RRPM=157803 | SIG=OK | RNOISE=WARN | PUMP=1101us | START=1320us | IGN=0 | V1=1 | V2=1 | SD=OK | ALEARN=13/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
RX <- WEB_DATA|EGT=125.0C | dEGT=-2.1 | PEGT=118.7 | RPM=0 | FRPM=0 | RRPM=158997 | SIG=OK | RNOISE=WARN | PUMP=1101us | START=1320us | IGN=0 | V1=1 | V2=1 | SD=OK | ALEARN=13/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
RX <- WEB_DATA|EGT=125.0C | dEGT=-2.1 | PEGT=118.7 | RPM=0 | FRPM=0 | RRPM=157198 | SIG=OK | RNOISE=WARN | PUMP=1101us | START=1320us | IGN=0 | V1=0 | V2=1 | SD=OK | ALEARN=13/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
RX <- WEB_DATA|EGT=124.7C | dEGT=0.0 | PEGT=124.7 | RPM=0 | FRPM=0 | RRPM=156592 | SIG=OK | RNOISE=WARN | PUMP=1101us | START=1320us | IGN=0 | V1=0 | V2=1 | SD=OK | ALEARN=13/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
RX <- WEB_DATA|EGT=124.0C | dEGT=0.0 | PEGT=124.0 | RPM=0 | FRPM=0 | RRPM=157805 | SIG=OK | RNOISE=WARN | PUMP=1101us | START=1320us | IGN=0 | V1=0 | V2=1 | SD=OK | ALEARN=13/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
RX <- WEB_DATA|EGT=123.0C | dEGT=0.0 | PEGT=123.0 | RPM=0 | FRPM=0 | RRPM=166782 | SIG=OK | RNOISE=WARN | PUMP=1000us | START=1320us | IGN=0 | V1=0 | V2=0 | SD=OK | ALEARN=13/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
RX <- WEB_DATA|EGT=123.0C | dEGT=0.0 | PEGT=123.0 | RPM=0 | FRPM=0 | RRPM=166782 | SIG=OK | RNOISE=WARN | PUMP=1000us | START=1320us | IGN=0 | V1=0 | V2=0 | SD=OK | ALEARN=13/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
RX <- WEB_DATA|EGT=121.7C | dEGT=0.0 | PEGT=121.7 | RPM=0 | FRPM=0 | RRPM=155405 | SIG=OK | RNOISE=WARN | PUMP=1000us | START=1320us | IGN=0 | V1=0 | V2=0 | SD=OK | ALEARN=13/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
RX <- WEB_DATA|EGT=120.5C | dEGT=-2.1 | PEGT=114.2 | RPM=0 | FRPM=0 | RRPM=154203 | SIG=OK | RNOISE=WARN | PUMP=1000us | START=1320us | IGN=0 | V1=0 | V2=0 | SD=OK | ALEARN=13/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
RX <- WEB_DATA|EGT=119.7C | dEGT=-2.1 | PEGT=113.5 | RPM=0 | FRPM=0 | RRPM=156016 | SIG=OK | RNOISE=WARN | PUMP=1000us | START=1320us | IGN=0 | V1=0 | V2=0 | SD=OK | ALEARN=13/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
RX <- WEB_DATA|EGT=118.7C | dEGT=-2.1 | PEGT=112.5 | RPM=0 | FRPM=0 | RRPM=154203 | SIG=OK | RNOISE=WARN | PUMP=1000us | START=1320us | IGN=0 | V1=0 | V2=0 | SD=OK | ALEARN=13/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
RX <- WEB_DATA|EGT=118.0C | dEGT=-2.1 | PEGT=111.7 | RPM=0 | FRPM=0 | RRPM=155408 | SIG=OK | RNOISE=WARN | PUMP=1000us | START=1320us | IGN=0 | V1=0 | V2=0 | SD=OK | ALEARN=13/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
RX <- WEB_DATA|EGT=117.0C | dEGT=-2.1 | PEGT=110.7 | RPM=0 | FRPM=0 | RRPM=154803 | SIG=OK | RNOISE=WARN | PUMP=1000us | START=1320us | IGN=0 | V1=0 | V2=0 | SD=OK | ALEARN=13/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
RX <- WEB_DATA|EGT=116.2C | dEGT=0.0 | PEGT=116.2 | RPM=0 | FRPM=0 | RRPM=155995 | SIG=OK | RNOISE=WARN | PUMP=1000us | START=1320us | IGN=0 | V1=0 | V2=0 | SD=OK | ALEARN=13/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
RX <- WEB_DATA|EGT=115.5C | dEGT=0.0 | PEGT=115.5 | RPM=0 | FRPM=0 | RRPM=154206 | SIG=OK | RNOISE=WARN | PUMP=1000us | START=1320us | IGN=0 | V1=0 | V2=0 | SD=OK | ALEARN=13/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
RX <- WEB_DATA|EGT=114.2C | dEGT=-2.1 | PEGT=108.0 | RPM=0 | FRPM=0 | RRPM=156003 | SIG=OK | RNOISE=WARN | PUMP=1000us | START=1320us | IGN=0 | V1=0 | V2=0 | SD=OK | ALEARN=13/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
RX <- WEB_DATA|EGT=113.7C | dEGT=-2.1 | PEGT=107.5 | RPM=0 | FRPM=0 | RRPM=154194 | SIG=OK | RNOISE=WARN | PUMP=1000us | START=1320us | IGN=0 | V1=0 | V2=0 | SD=OK | ALEARN=13/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
RX <- WEB_DATA|EGT=112.7C | dEGT=-2.1 | PEGT=106.5 | RPM=0 | FRPM=0 | RRPM=155995 | SIG=OK | RNOISE=WARN | PUMP=1000us | START=1320us | IGN=0 | V1=0 | V2=0 | SD=OK | ALEARN=13/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
RX <- WEB_DATA|EGT=112.0C | dEGT=-2.1 | PEGT=105.7 | RPM=0 | FRPM=0 | RRPM=154805 | SIG=OK | RNOISE=WARN | PUMP=1000us | START=1320us | IGN=0 | V1=0 | V2=0 | SD=OK | ALEARN=13/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
RX <- WEB_DATA|EGT=111.2C | dEGT=0.0 | PEGT=111.2 | RPM=0 | FRPM=0 | RRPM=156000 | SIG=OK | RNOISE=WARN | PUMP=1000us | START=1320us | IGN=0 | V1=0 | V2=0 | SD=OK | ALEARN=13/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
RX <- WEB_DATA|EGT=110.2C | dEGT=-2.1 | PEGT=104.0 | RPM=0 | FRPM=0 | RRPM=154798 | SIG=OK | RNOISE=WARN | PUMP=1000us | START=1320us | IGN=0 | V1=0 | V2=0 | SD=OK | ALEARN=13/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
RX <- WEB_DATA|EGT=109.7C | dEGT=0.0 | PEGT=109.7 | RPM=0 | FRPM=0 | RRPM=155995 | SIG=OK | RNOISE=WARN | PUMP=1000us | START=1320us | IGN=0 | V1=0 | V2=0 | SD=OK | ALEARN=13/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
RX <- WEB_DATA|EGT=108.7C | dEGT=-2.1 | PEGT=102.5 | RPM=0 | FRPM=0 | RRPM=154205 | SIG=OK | RNOISE=WARN | PUMP=1000us | START=1320us | IGN=0 | V1=0 | V2=0 | SD=OK | ALEARN=13/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
RX <- WEB_DATA|EGT=108.0C | dEGT=-2.1 | PEGT=101.7 | RPM=0 | FRPM=0 | RRPM=156002 | SIG=OK | RNOISE=WARN | PUMP=1000us | START=1320us | IGN=0 | V1=0 | V2=0 | SD=OK | ALEARN=13/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
RX <- WEB_DATA|EGT=107.2C | dEGT=-2.1 | PEGT=101.0 | RPM=0 | FRPM=0 | RRPM=154798 | SIG=OK | RNOISE=WARN | PUMP=1000us | START=1320us | IGN=0 | V1=0 | V2=0 | SD=OK | ALEARN=13/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
RX <- WEB_DATA|EGT=106.2C | dEGT=-2.1 | PEGT=100.0 | RPM=0 | FRPM=0 | RRPM=155402 | SIG=OK | RNOISE=WARN | PUMP=1000us | START=1320us | IGN=0 | V1=0 | V2=0 | SD=OK | ALEARN=13/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
RX <- WEB_DATA|EGT=105.5C | dEGT=-2.1 | PEGT=99.2 | RPM=0 | FRPM=0 | RRPM=155402 | SIG=OK | RNOISE=WARN | PUMP=1000us | START=1320us | IGN=0 | V1=0 | V2=0 | SD=OK | ALEARN=13/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
RX <- WEB_DATA|EGT=105.0C | dEGT=0.0 | PEGT=105.0 | RPM=0 | FRPM=0 | RRPM=156008 | SIG=OK | RNOISE=WARN | PUMP=1000us | START=1320us | IGN=0 | V1=0 | V2=0 | SD=OK | ALEARN=13/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
RX <- WEB_DATA|EGT=104.0C | dEGT=-2.1 | PEGT=97.7 | RPM=0 | FRPM=0 | RRPM=154780 | SIG=OK | RNOISE=WARN | PUMP=1000us | START=1320us | IGN=0 | V1=0 | V2=0 | SD=OK | ALEARN=13/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
RX <- WEB_DATA|EGT=103.2C | dEGT=-2.1 | PEGT=97.0 | RPM=0 | FRPM=0 | RRPM=156003 | SIG=OK | RNOISE=WARN | PUMP=1000us | START=1320us | IGN=0 | V1=0 | V2=0 | SD=OK | ALEARN=13/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
RX <- WEB_DATA|EGT=102.5C | dEGT=-2.1 | PEGT=96.2 | RPM=0 | FRPM=0 | RRPM=154797 | SIG=OK | RNOISE=WARN | PUMP=1000us | START=1320us | IGN=0 | V1=0 | V2=0 | SD=OK | ALEARN=13/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
RX <- WEB_DATA|EGT=101.7C | dEGT=-2.1 | PEGT=95.5 | RPM=0 | FRPM=0 | RRPM=156017 | SIG=OK | RNOISE=WARN | PUMP=1000us | START=1320us | IGN=0 | V1=0 | V2=0 | SD=OK | ALEARN=13/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
RX <- WEB_DATA|EGT=101.2C | dEGT=0.0 | PEGT=101.2 | RPM=0 | FRPM=0 | RRPM=154805 | SIG=OK | RNOISE=WARN | PUMP=1000us | START=1320us | IGN=0 | V1=0 | V2=0 | SD=OK | ALEARN=13/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
RX <- WEB_DATA|EGT=100.5C | dEGT=0.0 | PEGT=100.5 | RPM=0 | FRPM=0 | RRPM=155997 | SIG=OK | RNOISE=WARN | PUMP=1000us | START=1320us | IGN=0 | V1=0 | V2=0 | SD=OK | ALEARN=13/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
RX <- WEB_DATA|EGT=99.5C | dEGT=-2.1 | PEGT=93.2 | RPM=0 | FRPM=0 | RRPM=154781 | SIG=OK | RNOISE=WARN | PUMP=1000us | START=1320us | IGN=0 | V1=0 | V2=0 | SD=OK | ALEARN=13/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
RX <- WEB_DATA|EGT=99.0C | dEGT=-2.1 | PEGT=92.7 | RPM=0 | FRPM=0 | RRPM=156005 | SIG=OK | RNOISE=WARN | PUMP=1000us | START=1320us | IGN=0 | V1=0 | V2=0 | SD=OK | ALEARN=13/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
RX <- WEB_DATA|EGT=98.2C | dEGT=-2.1 | PEGT=92.0 | RPM=0 | FRPM=0 | RRPM=154803 | SIG=OK | RNOISE=WARN | PUMP=1000us | START=1320us | IGN=0 | V1=0 | V2=0 | SD=OK | ALEARN=13/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
RX <- WEB_DATA|EGT=97.5C | dEGT=0.0 | PEGT=97.5 | RPM=0 | FRPM=0 | RRPM=156012 | SIG=OK | RNOISE=WARN | PUMP=1000us | START=1320us | IGN=0 | V1=0 | V2=0 | SD=OK | ALEARN=13/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
RX <- WEB_DATA|EGT=96.7C | dEGT=-2.1 | PEGT=90.5 | RPM=0 | FRPM=0 | RRPM=154798 | SIG=OK | RNOISE=WARN | PUMP=1000us | START=1320us | IGN=0 | V1=0 | V2=0 | SD=OK | ALEARN=13/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
RX <- WEB_DATA|EGT=96.0C | dEGT=-2.1 | PEGT=89.7 | RPM=0 | FRPM=0 | RRPM=156602 | SIG=OK | RNOISE=WARN | PUMP=1000us | START=1320us | IGN=0 | V1=0 | V2=0 | SD=OK | ALEARN=13/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
RX <- WEB_DATA|EGT=95.2C | dEGT=-4.2 | PEGT=82.7 | RPM=0 | FRPM=0 | RRPM=155391 | SIG=OK | RNOISE=WARN | PUMP=1000us | START=1320us | IGN=0 | V1=0 | V2=0 | SD=OK | ALEARN=13/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
RX <- WEB_DATA|EGT=94.7C | dEGT=-2.1 | PEGT=88.5 | RPM=0 | FRPM=0 | RRPM=155997 | SIG=OK | RNOISE=WARN | PUMP=1000us | START=1320us | IGN=0 | V1=0 | V2=0 | SD=OK | ALEARN=13/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
RX <- WEB_DATA|EGT=94.0C | dEGT=-2.1 | PEGT=87.7 | RPM=0 | FRPM=0 | RRPM=154205 | SIG=OK | RNOISE=WARN | PUMP=1000us | START=1320us | IGN=0 | V1=0 | V2=0 | SD=OK | ALEARN=13/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
RX <- WEB_DATA|EGT=93.2C | dEGT=-2.1 | PEGT=87.0 | RPM=0 | FRPM=0 | RRPM=155389 | SIG=OK | RNOISE=WARN | PUMP=1000us | START=1320us | IGN=0 | V1=0 | V2=0 | SD=OK | ALEARN=13/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
RX <- WEB_DATA|EGT=92.7C | dEGT=-2.1 | PEGT=86.5 | RPM=0 | FRPM=0 | RRPM=154808 | SIG=OK | RNOISE=WARN | PUMP=1000us | START=1320us | IGN=0 | V1=0 | V2=0 | SD=OK | ALEARN=13/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
RX <- WEB_DATA|EGT=92.2C | dEGT=-2.1 | PEGT=86.0 | RPM=0 | FRPM=0 | RRPM=155989 | SIG=OK | RNOISE=WARN | PUMP=1000us | START=1320us | IGN=0 | V1=0 | V2=0 | SD=OK | ALEARN=13/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
