RX <- WEB_DATA|EGT=378.0C | dEGT=10.4 | PEGT=409.3 | RPM=4571 | FRPM=3466 | RRPM=2023 | SIG=OK | RNOISE=WARN | PUMP=1104us | START=1326us | IGN=1 | V1=1 | V2=1 | SD=OK | ALEARN=14/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
RX <- WEB_DATA|EGT=48.5C | dEGT=-2.1 | PEGT=42.2 | RPM=5794 | FRPM=5768 | RRPM=11400 | SIG=OK | RNOISE=WARN | PUMP=1000us | START=1300us | IGN=0 | V1=0 | V2=0 | SD=OK | ALEARN=16/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
RX <- WEB_DATA|EGT=48.5C | dEGT=0.0 | PEGT=48.5 | RPM=5798 | FRPM=5784 | RRPM=10201 | SIG=OK | RNOISE=WARN | PUMP=1000us | START=1300us | IGN=0 | V1=0 | V2=0 | SD=OK | ALEARN=16/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
RX <- WEB_DATA|EGT=48.5C | dEGT=0.0 | PEGT=48.5 | RPM=5721 | FRPM=5758 | RRPM=8401 | SIG=OK | RNOISE=WARN | PUMP=1000us | START=1300us | IGN=0 | V1=0 | V2=0 | SD=OK | ALEARN=16/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
RX <- WEB_DATA|EGT=48.2C | dEGT=0.0 | PEGT=48.2 | RPM=5850 | FRPM=5788 | RRPM=12000 | SIG=OK | RNOISE=WARN | PUMP=1000us | START=1300us | IGN=0 | V1=0 | V2=0 | SD=OK | ALEARN=16/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
RX <- WEB_DATA|EGT=48.2C | dEGT=0.0 | PEGT=48.2 | RPM=5984 | FRPM=5888 | RRPM=6601 | SIG=OK | RNOISE=NOISY | PUMP=1000us | START=1300us | IGN=0 | V1=0 | V2=0 | SD=OK | ALEARN=16/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
RX <- WEB_DATA|EGT=48.0C | dEGT=0.0 | PEGT=48.0 | RPM=5966 | FRPM=5934 | RRPM=10800 | SIG=OK | RNOISE=WARN | PUMP=1000us | START=1300us | IGN=0 | V1=0 | V2=0 | SD=OK | ALEARN=16/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
RX <- WEB_DATA|EGT=48.0C | dEGT=0.0 | PEGT=48.0 | RPM=6038 | FRPM=5970 | RRPM=8400 | SIG=OK | RNOISE=WARN | PUMP=1000us | START=1300us | IGN=0 | V1=0 | V2=0 | SD=OK | ALEARN=16/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
RX <- WEB_DATA|EGT=47.7C | dEGT=0.0 | PEGT=47.7 | RPM=5987 | FRPM=5998 | RRPM=7801 | SIG=OK | RNOISE=WARN | PUMP=1000us | START=1300us | IGN=0 | V1=0 | V2=0 | SD=OK | ALEARN=16/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
RX <- WEB_DATA|EGT=47.7C | dEGT=0.0 | PEGT=47.7 | RPM=5930 | FRPM=5970 | RRPM=7200 | SIG=OK | RNOISE=WARN | PUMP=1000us | START=1300us | IGN=0 | V1=0 | V2=0 | SD=OK | ALEARN=16/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
RX <- WEB_DATA|EGT=47.7C | dEGT=2.1 | PEGT=54.0 | RPM=5936 | FRPM=5944 | RRPM=7200 | SIG=OK | RNOISE=NOISY | PUMP=1000us | START=1300us | IGN=0 | V1=0 | V2=0 | SD=OK | ALEARN=16/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
RX <- WEB_DATA|EGT=47.5C | dEGT=0.0 | PEGT=47.5 | RPM=6132 | FRPM=6017 | RRPM=13800 | SIG=OK | RNOISE=WARN | PUMP=1000us | START=1300us | IGN=0 | V1=0 | V2=0 | SD=OK | ALEARN=16/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
RX <- WEB_DATA|EGT=47.5C | dEGT=0.0 | PEGT=47.5 | RPM=6127 | FRPM=6077 | RRPM=9000 | SIG=OK | RNOISE=WARN | PUMP=1000us | START=1300us | IGN=0 | V1=0 | V2=0 | SD=OK | ALEARN=16/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
RX <- WEB_DATA|EGT=47.2C | dEGT=0.0 | PEGT=47.2 | RPM=6097 | FRPM=6098 | RRPM=12601 | SIG=OK | RNOISE=WARN | PUMP=1000us | START=1300us | IGN=0 | V1=0 | V2=0 | SD=OK | ALEARN=16/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
RX <- WEB_DATA|EGT=47.2C | dEGT=0.0 | PEGT=47.2 | RPM=6149 | FRPM=6126 | RRPM=13800 | SIG=OK | RNOISE=WARN | PUMP=1000us | START=1300us | IGN=0 | V1=0 | V2=0 | SD=OK | ALEARN=16/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
RX <- WEB_DATA|EGT=47.2C | dEGT=2.1 | PEGT=53.5 | RPM=6203 | FRPM=6139 | RRPM=17401 | SIG=OK | RNOISE=WARN | PUMP=1000us | START=1300us | IGN=0 | V1=0 | V2=0 | SD=OK | ALEARN=16/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
RX <- WEB_DATA|EGT=47.0C | dEGT=0.0 | PEGT=47.0 | RPM=6211 | FRPM=6178 | RRPM=10200 | SIG=OK | RNOISE=WARN | PUMP=1000us | START=1300us | IGN=0 | V1=0 | V2=0 | SD=OK | ALEARN=16/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
RX <- WEB_DATA|EGT=47.0C | dEGT=0.0 | PEGT=47.0 | RPM=6182 | FRPM=6176 | RRPM=13801 | SIG=OK | RNOISE=WARN | PUMP=1000us | START=1300us | IGN=0 | V1=0 | V2=0 | SD=OK | ALEARN=16/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
RX <- WEB_DATA|EGT=46.7C | dEGT=-2.1 | PEGT=40.5 | RPM=6123 | FRPM=6164 | RRPM=10199 | SIG=OK | RNOISE=WARN | PUMP=1000us | START=1300us | IGN=0 | V1=0 | V2=0 | SD=OK | ALEARN=16/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
RX <- WEB_DATA|EGT=46.7C | dEGT=0.0 | PEGT=46.7 | RPM=6078 | FRPM=6119 | RRPM=8999 | SIG=OK | RNOISE=WARN | PUMP=1000us | START=1300us | IGN=0 | V1=0 | V2=0 | SD=OK | ALEARN=16/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
RX <- WEB_DATA|EGT=46.7C | dEGT=0.0 | PEGT=46.7 | RPM=6024 | FRPM=6081 | RRPM=13200 | SIG=OK | RNOISE=WARN | PUMP=1000us | START=1300us | IGN=0 | V1=0 | V2=0 | SD=OK | ALEARN=16/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
RX <- WEB_DATA|EGT=46.7C | dEGT=0.0 | PEGT=46.7 | RPM=6062 | FRPM=6059 | RRPM=7800 | SIG=OK | RNOISE=WARN | PUMP=1000us | START=1300us | IGN=0 | V1=0 | V2=0 | SD=OK | ALEARN=16/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
RX <- WEB_DATA|EGT=46.5C | dEGT=0.0 | PEGT=46.5 | RPM=6048 | FRPM=6070 | RRPM=11999 | SIG=OK | RNOISE=WARN | PUMP=1000us | START=1300us | IGN=0 | V1=0 | V2=0 | SD=OK | ALEARN=16/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
RX <- WEB_DATA|EGT=46.7C | dEGT=2.1 | PEGT=53.0 | RPM=6162 | FRPM=6127 | RRPM=13200 | SIG=OK | RNOISE=WARN | PUMP=1000us | START=1300us | IGN=0 | V1=0 | V2=0 | SD=OK | ALEARN=16/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
RX <- WEB_DATA|EGT=46.5C | dEGT=0.0 | PEGT=46.5 | RPM=6221 | FRPM=6171 | RRPM=13200 | SIG=OK | RNOISE=WARN | PUMP=1000us | START=1300us | IGN=0 | V1=0 | V2=0 | SD=OK | ALEARN=16/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
RX <- WEB_DATA|EGT=46.5C | dEGT=0.0 | PEGT=46.5 | RPM=6062 | FRPM=6144 | RRPM=18599 | SIG=OK | RNOISE=WARN | PUMP=1000us | START=1300us | IGN=0 | V1=0 | V2=0 | SD=OK | ALEARN=16/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
RX <- WEB_DATA|EGT=46.2C | dEGT=0.0 | PEGT=46.2 | RPM=6129 | FRPM=6105 | RRPM=10800 | SIG=OK | RNOISE=WARN | PUMP=1000us | START=1300us | IGN=0 | V1=0 | V2=0 | SD=OK | ALEARN=16/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
RX <- WEB_DATA|EGT=46.2C | dEGT=0.0 | PEGT=46.2 | RPM=6212 | FRPM=6167 | RRPM=18001 | SIG=OK | RNOISE=WARN | PUMP=1000us | START=1300us | IGN=0 | V1=0 | V2=0 | SD=OK | ALEARN=16/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
RX <- WEB_DATA|EGT=46.2C | dEGT=0.0 | PEGT=46.2 | RPM=6336 | FRPM=6235 | RRPM=12001 | SIG=OK | RNOISE=WARN | PUMP=1000us | START=1300us | IGN=0 | V1=0 | V2=0 | SD=OK | ALEARN=16/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
RX <- WEB_DATA|EGT=46.0C | dEGT=0.0 | PEGT=46.0 | RPM=6276 | FRPM=6273 | RRPM=24000 | SIG=OK | RNOISE=WARN | PUMP=1000us | START=1300us | IGN=0 | V1=0 | V2=0 | SD=OK | ALEARN=16/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
RX <- WEB_DATA|EGT=46.0C | dEGT=0.0 | PEGT=46.0 | RPM=6288 | FRPM=6295 | RRPM=13801 | SIG=OK | RNOISE=WARN | PUMP=1000us | START=1300us | IGN=0 | V1=0 | V2=0 | SD=OK | ALEARN=16/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
RX <- WEB_DATA|EGT=45.7C | dEGT=-2.1 | PEGT=39.5 | RPM=6379 | FRPM=6318 | RRPM=16800 | SIG=OK | RNOISE=WARN | PUMP=1000us | START=1300us | IGN=0 | V1=0 | V2=0 | SD=OK | ALEARN=16/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
RX <- WEB_DATA|EGT=45.7C | dEGT=0.0 | PEGT=45.7 | RPM=6377 | FRPM=6353 | RRPM=15001 | SIG=OK | RNOISE=WARN | PUMP=1000us | START=1300us | IGN=0 | V1=0 | V2=0 | SD=OK | ALEARN=16/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
RX <- WEB_DATA|EGT=45.7C | dEGT=0.0 | PEGT=45.7 | RPM=6224 | FRPM=6300 | RRPM=16200 | SIG=OK | RNOISE=NOISY | PUMP=1000us | START=1300us | IGN=0 | V1=0 | V2=0 | SD=OK | ALEARN=16/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
RX <- WEB_DATA|EGT=45.5C | dEGT=-2.1 | PEGT=39.2 | RPM=6020 | FRPM=6168 | RRPM=12600 | SIG=OK | RNOISE=WARN | PUMP=1000us | START=1300us | IGN=0 | V1=0 | V2=0 | SD=OK | ALEARN=16/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
RX <- WEB_DATA|EGT=45.5C | dEGT=0.0 | PEGT=45.5 | RPM=6117 | FRPM=6107 | RRPM=17400 | SIG=OK | RNOISE=WARN | PUMP=1000us | START=1300us | IGN=0 | V1=0 | V2=0 | SD=OK | ALEARN=16/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
RX <- WEB_DATA|EGT=45.5C | dEGT=0.0 | PEGT=45.5 | RPM=6287 | FRPM=6149 | RRPM=13201 | SIG=OK | RNOISE=WARN | PUMP=1000us | START=1300us | IGN=0 | V1=0 | V2=0 | SD=OK | ALEARN=16/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
RX <- WEB_DATA|EGT=45.5C | dEGT=0.0 | PEGT=45.5 | RPM=6428 | FRPM=6307 | RRPM=16199 | SIG=OK | RNOISE=NOISY | PUMP=1000us | START=1300us | IGN=0 | V1=0 | V2=0 | SD=OK | ALEARN=16/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
RX <- WEB_DATA|EGT=45.2C | dEGT=0.0 | PEGT=45.2 | RPM=6228 | FRPM=6330 | RRPM=13201 | SIG=OK | RNOISE=WARN | PUMP=1000us | START=1300us | IGN=0 | V1=0 | V2=0 | SD=OK | ALEARN=16/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
RX <- WEB_DATA|EGT=45.2C | dEGT=0.0 | PEGT=45.2 | RPM=6071 | FRPM=6193 | RRPM=15599 | SIG=OK | RNOISE=NOISY | PUMP=1000us | START=1300us | IGN=0 | V1=0 | V2=0 | SD=OK | ALEARN=16/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
RX <- WEB_DATA|EGT=45.2C | dEGT=0.0 | PEGT=45.2 | RPM=6244 | FRPM=6184 | RRPM=13199 | SIG=OK | RNOISE=NOISY | PUMP=1000us | START=1300us | IGN=0 | V1=0 | V2=0 | SD=OK | ALEARN=16/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
RX <- WEB_DATA|EGT=45.2C | dEGT=0.0 | PEGT=45.2 | RPM=6257 | FRPM=6236 | RRPM=15601 | SIG=OK | RNOISE=WARN | PUMP=1000us | START=1300us | IGN=0 | V1=0 | V2=0 | SD=OK | ALEARN=16/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
RX <- WEB_DATA|EGT=45.0C | dEGT=-2.1 | PEGT=38.7 | RPM=6470 | FRPM=6335 | RRPM=18001 | SIG=OK | RNOISE=NOISY | PUMP=1000us | START=1300us | IGN=0 | V1=0 | V2=0 | SD=OK | ALEARN=16/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
RX <- WEB_DATA|EGT=45.0C | dEGT=0.0 | PEGT=45.0 | RPM=6761 | FRPM=6536 | RRPM=14999 | SIG=OK | RNOISE=WARN | PUMP=1000us | START=1300us | IGN=0 | V1=0 | V2=0 | SD=OK | ALEARN=16/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
RX <- WEB_DATA|EGT=45.0C | dEGT=0.0 | PEGT=45.0 | RPM=6269 | FRPM=6483 | RRPM=5400 | SIG=OK | RNOISE=NOISY | PUMP=1000us | START=1300us | IGN=0 | V1=0 | V2=0 | SD=OK | ALEARN=16/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
RX <- WEB_DATA|EGT=44.7C | dEGT=0.0 | PEGT=44.7 | RPM=6378 | FRPM=6390 | RRPM=13800 | SIG=OK | RNOISE=WARN | PUMP=1000us | START=1300us | IGN=0 | V1=0 | V2=0 | SD=OK | ALEARN=16/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
RX <- WEB_DATA|EGT=44.7C | dEGT=-2.1 | PEGT=38.5 | RPM=6341 | FRPM=6385 | RRPM=25199 | SIG=OK | RNOISE=NOISY | PUMP=1000us | START=1300us | IGN=0 | V1=0 | V2=0 | SD=OK | ALEARN=16/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
RX <- WEB_DATA|EGT=44.7C | dEGT=0.0 | PEGT=44.7 | RPM=6150 | FRPM=6274 | RRPM=20401 | SIG=OK | RNOISE=WARN | PUMP=1000us | START=1300us | IGN=0 | V1=0 | V2=0 | SD=OK | ALEARN=16/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
RX <- WEB_DATA|EGT=44.5C | dEGT=-2.1 | PEGT=38.2 | RPM=6451 | FRPM=6334 | RRPM=11999 | SIG=OK | RNOISE=WARN | PUMP=1000us | START=1300us | IGN=0 | V1=0 | V2=0 | SD=OK | ALEARN=16/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
RX <- WEB_DATA|EGT=44.5C | dEGT=0.0 | PEGT=44.5 | RPM=6199 | FRPM=6308 | RRPM=9000 | SIG=OK | RNOISE=WARN | PUMP=1000us | START=1300us | IGN=0 | V1=0 | V2=0 | SD=OK | ALEARN=16/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
RX <- WEB_DATA|EGT=44.5C | dEGT=0.0 | PEGT=44.5 | RPM=5922 | FRPM=6117 | RRPM=6000 | SIG=OK | RNOISE=WARN | PUMP=1000us | START=1300us | IGN=0 | V1=0 | V2=0 | SD=OK | ALEARN=16/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
RX <- WEB_DATA|EGT=44.5C | dEGT=0.0 | PEGT=44.5 | RPM=5975 | FRPM=6032 | RRPM=5400 | SIG=OK | RNOISE=NOISY | PUMP=1000us | START=1300us | IGN=0 | V1=0 | V2=0 | SD=OK | ALEARN=16/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
RX <- WEB_DATA|EGT=44.5C | dEGT=2.1 | PEGT=50.7 | RPM=6074 | FRPM=6040 | RRPM=4800 | SIG=OK | RNOISE=WARN | PUMP=1000us | START=1300us | IGN=0 | V1=0 | V2=0 | SD=OK | ALEARN=16/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
RX <- WEB_DATA|EGT=44.2C | dEGT=0.0 | PEGT=44.2 | RPM=5911 | FRPM=6025 | RRPM=12600 | SIG=OK | RNOISE=NOISY | PUMP=1000us | START=1300us | IGN=0 | V1=0 | V2=0 | SD=OK | ALEARN=16/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
RX <- WEB_DATA|EGT=44.2C | dEGT=0.0 | PEGT=44.2 | RPM=5697 | FRPM=5889 | RRPM=12601 | SIG=OK | RNOISE=WARN | PUMP=1000us | START=1300us | IGN=0 | V1=0 | V2=0 | SD=OK | ALEARN=16/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
RX <- WEB_DATA|EGT=44.2C | dEGT=0.0 | PEGT=44.2 | RPM=5782 | FRPM=5810 | RRPM=9600 | SIG=OK | RNOISE=WARN | PUMP=1000us | START=1300us | IGN=0 | V1=0 | V2=0 | SD=OK | ALEARN=16/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
RX <- WEB_DATA|EGT=44.2C | dEGT=0.0 | PEGT=44.2 | RPM=5688 | FRPM=5781 | RRPM=8398 | SIG=OK | RNOISE=WARN | PUMP=1000us | START=1300us | IGN=0 | V1=1 | V2=0 | SD=OK | ALEARN=16/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
RX <- WEB_DATA|EGT=44.0C | dEGT=-2.1 | PEGT=37.7 | RPM=5408 | FRPM=5596 | RRPM=11400 | SIG=OK | RNOISE=WARN | PUMP=1000us | START=1300us | IGN=0 | V1=1 | V2=0 | SD=OK | ALEARN=16/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
RX <- WEB_DATA|EGT=44.0C | dEGT=0.0 | PEGT=44.0 | RPM=5327 | FRPM=5445 | RRPM=7200 | SIG=OK | RNOISE=WARN | PUMP=1000us | START=1300us | IGN=0 | V1=1 | V2=0 | SD=OK | ALEARN=16/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
RX <- WEB_DATA|EGT=44.0C | dEGT=0.0 | PEGT=44.0 | RPM=5307 | FRPM=5367 | RRPM=4200 | SIG=OK | RNOISE=WARN | PUMP=1005us | START=1300us | IGN=0 | V1=1 | V2=0 | SD=OK | ALEARN=16/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
RX <- WEB_DATA|EGT=43.7C | dEGT=0.0 | PEGT=43.7 | RPM=5510 | FRPM=5412 | RRPM=1500 | SIG=OK | RNOISE=CLEAN | PUMP=1025us | START=1300us | IGN=0 | V1=1 | V2=0 | SD=OK | ALEARN=16/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
RX <- WEB_DATA|EGT=43.7C | dEGT=0.0 | PEGT=43.7 | RPM=5595 | FRPM=5488 | RRPM=1500 | SIG=OK | RNOISE=CLEAN | PUMP=1044us | START=1300us | IGN=0 | V1=1 | V2=0 | SD=OK | ALEARN=16/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
RX <- WEB_DATA|EGT=43.5C | dEGT=-2.1 | PEGT=37.2 | RPM=5637 | FRPM=5565 | RRPM=15601 | SIG=OK | RNOISE=NOISY | PUMP=1045us | START=1300us | IGN=0 | V1=1 | V2=0 | SD=OK | ALEARN=16/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
RX <- WEB_DATA|EGT=43.5C | dEGT=0.0 | PEGT=43.5 | RPM=5668 | FRPM=5616 | RRPM=13801 | SIG=OK | RNOISE=WARN | PUMP=1045us | START=1300us | IGN=0 | V1=1 | V2=0 | SD=OK | ALEARN=16/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
RX <- WEB_DATA|EGT=43.5C | dEGT=0.0 | PEGT=43.5 | RPM=5535 | FRPM=5597 | RRPM=10200 | SIG=OK | RNOISE=WARN | PUMP=1045us | START=1300us | IGN=0 | V1=1 | V2=0 | SD=OK | ALEARN=16/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
RX <- WEB_DATA|EGT=43.5C | dEGT=2.1 | PEGT=49.7 | RPM=5392 | FRPM=5466 | RRPM=11398 | SIG=OK | RNOISE=WARN | PUMP=1045us | START=1300us | IGN=0 | V1=1 | V2=0 | SD=OK | ALEARN=16/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
RX <- WEB_DATA|EGT=43.5C | dEGT=0.0 | PEGT=43.5 | RPM=5569 | FRPM=5501 | RRPM=6599 | SIG=OK | RNOISE=NOISY | PUMP=1048us | START=1300us | IGN=0 | V1=1 | V2=0 | SD=OK | ALEARN=16/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
RX <- WEB_DATA|EGT=43.5C | dEGT=2.1 | PEGT=49.7 | RPM=5579 | FRPM=5541 | RRPM=8401 | SIG=OK | RNOISE=WARN | PUMP=1051us | START=1300us | IGN=0 | V1=1 | V2=0 | SD=OK | ALEARN=16/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
RX <- WEB_DATA|EGT=43.2C | dEGT=0.0 | PEGT=43.2 | RPM=5589 | FRPM=5566 | RRPM=7199 | SIG=OK | RNOISE=WARN | PUMP=1061us | START=1300us | IGN=0 | V1=1 | V2=0 | SD=OK | ALEARN=16/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
RX <- WEB_DATA|EGT=43.2C | dEGT=0.0 | PEGT=43.2 | RPM=5392 | FRPM=5503 | RRPM=6600 | SIG=OK | RNOISE=NOISY | PUMP=1072us | START=1300us | IGN=0 | V1=1 | V2=0 | SD=OK | ALEARN=16/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
RX <- WEB_DATA|EGT=43.2C | dEGT=0.0 | PEGT=43.2 | RPM=5545 | FRPM=5497 | RRPM=16201 | SIG=OK | RNOISE=NOISY | PUMP=1075us | START=1300us | IGN=0 | V1=1 | V2=0 | SD=OK | ALEARN=16/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
RX <- WEB_DATA|EGT=43.0C | dEGT=-2.1 | PEGT=36.7 | RPM=5682 | FRPM=5584 | RRPM=7800 | SIG=OK | RNOISE=WARN | PUMP=1075us | START=1300us | IGN=0 | V1=1 | V2=0 | SD=OK | ALEARN=16/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
RX <- WEB_DATA|EGT=43.0C | dEGT=0.0 | PEGT=43.0 | RPM=5370 | FRPM=5514 | RRPM=4200 | SIG=OK | RNOISE=NOISY | PUMP=1075us | START=1300us | IGN=0 | V1=1 | V2=0 | SD=OK | ALEARN=16/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
RX <- WEB_DATA|EGT=43.0C | dEGT=0.0 | PEGT=43.0 | RPM=5429 | FRPM=5453 | RRPM=9000 | SIG=OK | RNOISE=WARN | PUMP=1075us | START=1300us | IGN=0 | V1=1 | V2=0 | SD=OK | ALEARN=16/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
RX <- WEB_DATA|EGT=43.0C | dEGT=0.0 | PEGT=43.0 | RPM=5422 | FRPM=5441 | RRPM=7800 | SIG=OK | RNOISE=WARN | PUMP=1075us | START=1300us | IGN=0 | V1=1 | V2=0 | SD=OK | ALEARN=16/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
RX <- WEB_DATA|EGT=43.0C | dEGT=2.1 | PEGT=49.2 | RPM=5438 | FRPM=5436 | RRPM=11998 | SIG=OK | RNOISE=WARN | PUMP=1075us | START=1300us | IGN=0 | V1=1 | V2=0 | SD=OK | ALEARN=16/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
RX <- WEB_DATA|EGT=42.7C | dEGT=-2.1 | PEGT=36.5 | RPM=5323 | FRPM=5399 | RRPM=8999 | SIG=OK | RNOISE=NOISY | PUMP=1077us | START=1300us | IGN=0 | V1=1 | V2=0 | SD=OK | ALEARN=16/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
RX <- WEB_DATA|EGT=42.7C | dEGT=0.0 | PEGT=42.7 | RPM=5437 | FRPM=5410 | RRPM=8399 | SIG=OK | RNOISE=NOISY | PUMP=1083us | START=1300us | IGN=0 | V1=1 | V2=0 | SD=OK | ALEARN=16/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
